[header]
width=16
height=11
tilewidth=16
tileheight=16

[tilesets]
tileset=../sprites/blocks.png,16,16,0,0

[layer]
type=Capa de Patrones 1
data=
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
110,110,110,110,92,92,92,92,138,110,110,110,110,110,110,110,
3,3,3,3,128,92,92,127,3,3,3,3,3,3,3,3,
44,44,3,3,3,91,93,3,3,3,3,3,3,3,44,44,
62,62,3,3,3,91,93,3,3,3,3,3,3,3,62,62,
62,62,3,3,3,91,93,3,3,3,3,3,3,3,62,62,
62,62,3,3,3,91,93,3,3,3,44,3,44,3,62,62,
62,62,3,3,3,91,93,3,3,3,62,3,62,3,62,62

