[header]
width=16
height=11
tilewidth=16
tileheight=16

[tilesets]
tileset=../sprites/blocks.png,16,16,0,0

[layer]
type=Capa de Patrones 1
data=
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,
56,3,3,3,3,55,56,56,57,3,56,56,56,56,56,56,
56,3,3,3,3,3,55,57,3,3,55,56,57,57,56,57,
56,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
56,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
56,3,3,3,3,3,3,3,3,73,74,74,74,74,74,74,
56,3,3,3,3,3,37,39,3,91,92,92,92,92,92,92,
56,3,3,3,3,37,56,56,39,91,92,92,92,92,92,92,
56,56,3,3,37,56,56,56,56,91,92,92,92,92,92,92,
56,56,3,3,56,56,56,56,56,91,92,92,92,92,92,92

