68,68,15,15,15,15,15,15,15,15,15,15,15,15,14,14,
68,68,15,15,15,15,15,15,15,15,15,15,15,15,14,14,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,
15,15,15,32,15,15,32,15,15,32,15,15,32,15,14,14,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,
15,15,15,32,15,15,32,15,15,32,15,15,32,15,14,14,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,
15,15,15,32,15,15,32,15,15,32,15,15,32,15,14,14,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,
50,50,50,50,50,50,50,50,50,50,50,50,50,50,14,14,
68,68,68,68,68,68,68,68,68,68,68,68,68,68,14,14

