[header]
width=16
height=11
tilewidth=16
tileheight=16

[tilesets]
tileset=../sprites/blocks.png,16,16,0,0

[layer]
type=Capa de Patrones 1
data=
92,56,56,56,56,56,56,56,56,56,56,56,56,56,56,92,
92,56,56,56,56,56,56,56,56,56,56,56,56,56,56,92,
92,56,3,3,3,3,3,3,3,3,3,3,3,3,56,92,
92,56,3,3,46,48,3,46,47,48,3,46,48,3,56,92,
92,56,3,3,64,66,3,64,137,66,3,64,66,3,56,92,
92,56,3,3,3,3,3,3,3,3,3,3,3,3,56,92,
92,56,3,3,3,3,3,3,3,3,3,3,3,3,56,92,
92,56,3,3,3,3,3,3,3,3,3,3,3,3,56,92,
92,56,3,3,3,3,3,3,3,3,3,3,3,3,56,92,
92,56,38,38,38,38,38,38,19,38,38,38,38,38,56,92,
92,56,56,56,56,56,56,56,19,56,56,56,56,56,56,92

