[header]
width=16
height=11
tilewidth=16
tileheight=16

[tilesets]
tileset=../sprites/blocks.png,16,16,0,0

[layer]
type=Capa de Patrones 1
data=
62,62,62,62,3,91,93,62,62,62,62,62,62,62,62,62,
62,62,137,63,3,91,93,61,62,62,62,62,62,62,62,62,
62,63,3,3,3,91,93,3,3,3,3,3,3,3,3,3,
62,3,3,3,3,91,93,3,8,3,3,3,8,3,3,3,
62,3,3,3,3,91,93,3,3,3,8,3,3,3,3,3,
62,3,3,8,3,91,93,3,8,3,3,3,8,3,3,3,
62,3,3,3,3,91,93,3,3,3,8,3,3,3,3,3,
62,3,3,3,3,91,93,3,8,3,3,3,8,3,3,3,
62,45,3,3,3,91,93,3,3,3,3,3,3,3,3,3,
62,62,44,44,45,91,93,3,3,3,3,3,3,3,3,3,
62,62,62,62,62,91,93,62,62,62,62,62,62,62,62,62

