56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,
56,56,56,56,56,56,56,3,3,3,3,3,3,3,3,3,
56,56,56,56,56,56,56,19,38,38,38,38,38,38,38,38,
56,56,56,56,56,56,56,19,56,56,56,56,56,56,56,56,
56,56,56,56,56,56,56,19,56,56,56,56,56,56,56,56,
56,56,56,56,56,56,56,19,56,56,56,56,56,56,56,56,
56,56,56,56,56,56,56,19,56,56,56,56,56,56,56,56

