[header]
width=16
height=11
tilewidth=16
tileheight=16

[tilesets]
tileset=../sprites/blocks.png,16,16,0,0

[layer]
type=Capa de Patrones 1
data=
62,62,3,3,3,91,93,3,3,3,62,3,62,3,62,62,
62,63,3,3,3,91,93,3,3,3,62,3,62,3,61,62,
3,3,3,3,3,91,93,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,91,93,3,3,3,2,3,3,3,3,3,
3,3,3,3,3,91,93,3,3,3,3,3,2,3,3,3,
3,3,3,3,3,132,132,3,3,3,2,3,3,3,3,3,
3,3,3,3,3,91,93,3,3,3,3,3,2,3,3,3,
3,3,3,3,3,91,93,3,3,3,2,3,3,3,3,3,
3,3,3,3,3,91,93,3,3,3,3,3,3,3,3,3,
44,44,44,45,3,91,93,44,44,44,44,44,44,44,44,44,
62,62,62,62,3,91,93,62,62,62,62,62,62,62,62,62

