[header]
width=16
height=11
tilewidth=16
tileheight=16

[tilesets]
tileset=../sprites/blocks.png,16,16,0,0

[layer]
type=Capa de Patrones 1
data=
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,
62,62,62,62,62,62,62,137,62,62,62,62,62,62,62,62,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,61,62,
3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,61,
3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,
3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,
3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,43,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,43,62,
44,44,44,44,44,44,44,44,44,44,44,45,3,3,62,62,
62,62,62,62,62,62,62,62,62,62,62,62,3,3,62,62

