92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
92,92,92,92,92,92,92,110,110,110,110,110,110,110,110,110,
92,92,92,92,92,92,127,3,3,3,3,3,3,3,3,3,
92,92,92,92,92,93,3,3,3,3,3,3,3,3,3,3,
92,92,92,92,92,93,3,3,3,26,26,26,26,26,26,26,
92,92,92,92,92,93,3,3,3,26,26,26,26,26,26,26,
92,92,92,92,92,93,3,3,3,26,26,26,26,26,26,26,
92,92,92,92,92,93,3,3,3,26,26,26,26,26,26,26

