92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
56,56,56,56,56,56,56,56,56,56,92,92,92,92,92,92,
56,56,56,56,56,137,56,56,56,56,92,92,92,92,92,92,
56,56,56,56,56,3,56,56,56,56,92,92,92,92,92,92,
56,56,56,56,56,3,56,56,56,56,92,92,92,92,92,92,
56,56,56,56,56,3,56,56,56,56,92,92,92,92,92,92,
56,56,56,56,56,19,56,56,56,56,92,92,92,92,92,92,
56,56,56,56,56,19,56,56,56,56,92,92,92,92,92,92,
56,56,56,56,56,19,56,56,56,56,92,92,92,92,92,92

