68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,
68,15,15,15,15,15,15,15,15,15,15,15,15,68,68,68,
68,15,52,54,15,52,53,54,15,52,54,15,15,68,68,68,
68,15,70,72,15,70,137,72,15,70,72,15,15,68,68,68,
68,15,15,15,15,15,15,15,15,15,15,15,15,68,68,68,
68,15,15,15,15,15,15,15,15,15,15,15,15,68,68,68,
68,15,15,15,15,15,15,15,15,15,15,15,15,68,68,68,
68,15,15,15,15,15,15,15,15,15,15,15,15,68,68,68,
68,50,50,50,50,50,31,50,50,50,50,50,50,68,68,68,
68,68,68,68,68,68,31,68,68,68,68,68,68,68,68,68

