68,68,15,15,15,15,15,15,15,15,15,15,15,15,68,68,
68,68,15,15,15,15,15,15,15,15,15,15,15,15,67,68,
68,68,15,15,15,15,15,15,15,15,15,15,15,15,15,15,
68,68,15,32,15,15,32,15,15,32,15,15,32,15,15,15,
68,68,15,15,15,15,15,15,15,15,15,15,15,15,15,15,
68,68,15,32,15,15,32,15,15,32,15,15,32,15,15,15,
68,68,15,15,15,15,15,15,15,15,15,15,15,15,15,15,
68,68,15,32,15,15,32,15,15,32,15,15,32,15,15,15,
68,68,15,15,15,15,15,15,15,15,15,15,15,15,15,15,
68,68,15,15,15,15,15,15,15,15,15,15,15,15,49,50,
68,68,15,15,15,15,15,15,15,15,15,15,15,15,68,68

